id  , designation                 , appmag   , absmag                , b-v; interpret as bprp, ra                   , dec                  , ly                , parallax           , parsec                , from earth X         , from earth Y        , from earth Z          , galactic l            , galactic b
 507, Gaia DR3 1398822783330261248, 3.6584573, -1.782541591902659    , 3.9391582             , 240.66277161527762   , 47.24063069977545    , 399.5996973615517 , 8.162068243632802  ,   122.51796605353013  , -40.75395515503259   , -72.51225506386166  , 89.95409946561092     ,  74.60077579253343    , 47.89330652634811
 508, Gaia DR3 3458053271535395712, 3.6593385, -0.3009606093413191   , 1.3051217             ,  87.87241834932108   , 39.14852708253507    , 202.06225441943505, 16.141362024149977 ,    61.952640582860674 , 1.783660199024349    , 48.011894142595075  , 39.11273772473331     , 171.69152313352723    , 6.009810976378141
 509, Gaia DR3 6419476755916988032, 3.660477 , -0.43752843944047104  , 1.3616574             , 280.7589179465574    , -71.42882004         , 215.29129006929483, 15.149521371487978 ,    66.00868604879102  , 3.9244374202111443   , -20.65306471417215  , -62.571529809769885   , 323.40771016722596    , -24.74560154654203
 510, Gaia DR3 3041619014955371392, 3.6608422, 0.4105223418394752    , 1.2243092             , 115.31146191996875   , -9.551220883         , 145.709995201628  , 22.38391398947461  ,    44.67493935467323  , -18.835491766171543  , 39.8261682419391    , -7.41287929451008     , 227.00451068488113    , 6.310289669212456
 511, Gaia DR3 5263150888430619904, 3.6618443, 0.4167363137886184    , 1.2499113             , 115.45573667976751   , -72.60603327         , 145.36068788519955, 22.437703394578442 ,    44.56784112056794  , -5.72646109456597    , 12.029683341706145  , -42.529834518592786   , 284.5197974298228     , -22.11308718894837
 512, Gaia DR3 243276881910517120 , 3.663778 , -2.6436496312106876   , 0.64254975            ,  56.29837849320915   , 42.57854136383548    , 595.5399477655285 , 5.476643527        ,   182.59358949874556  , 74.60360159851633    , 111.8565235652782   , 123.54286580153716    , 153.6513548883036     , -9.866803315426994
 513, Gaia DR3 1891598193816300544, 3.6638713, 3.2854061726630674    , 0.6844826             , 331.7542260532072    , 25.34522096646813    , 38.82561982946614 , 84.00535559575758  ,    11.904002940147091 , 9.47715916866931     , -5.091360507230817  , 5.095761795467699     ,  81.98583456914707    , -24.18968726025255
 514, Gaia DR3 5639188675501966464, 3.6639202, -3.2674304269656758   , -0.21116614           , 130.897995           , -33.18633878         , 793.771492587112  , 4.1089407095859665 ,   243.37172781954405  , -133.34995937654074  , 153.95428958000545  , -133.21284831449626   , 254.80390970838326    , 5.668444836463935
 515, Gaia DR3 418001477279154304 , 3.664362 , -2.2164203226848334   , -0.26069522           ,   9.242983606        , 53.89686812148113    , 489.3074596792903 , 6.665665800676212  ,   150.02252286614083  , 87.2515764519495     , 14.198853628125436  , 121.21184896460589    , 120.58242629842313    , -9.028115039849032
 516, Gaia DR3 1907131544341497600, 3.6651716, -2.9237363716749725   , 1.5505455             , 333.9924535004023    , 37.748734832792465   , 677.9645201845781 , 4.810812222315158  ,   207.86510755116512  , 147.71592376559806   , -72.06995548692787  , 127.25498151131731    ,  91.69473531932609    , -15.56727767110353
 517, Gaia DR3 3287731945364911232, 3.6682577, -3.39234374030441     , -0.13683939           ,  72.80151646339951   , 5.605108306          , 842.4529595668009 , 3.8715039967063936 ,   258.29755073241057  , 76.00896636921361    , 245.56830507431084  , 25.228342965326828    , 192.74629319695615    , -23.79740668765859
 518, Gaia DR3 644306911864817152 , 3.6707792, -1.6178277050666408   , 1.806643              , 142.93003485076122   , 22.967819938531292   , 372.5175631054753 , 8.755452958540147  ,   114.21453632785395  , -83.9072330288729    , 63.38942613108758   , 44.56811874868046     , 206.4373792991647     , 44.59805000020211
 519, Gaia DR3 4929469381645492864, 3.6708763, 0.45992936594201383   , 1.2102952             ,  22.81387226522309   , -49.07201823         , 143.09180402640686, 22.793478789309944 ,    43.872197361510096 , 26.49267260563074    , 11.144042634100671  , -33.14692011797631    , 286.73248678762457    , -66.69719671234598
 520, Gaia DR3 2939555954755196160, 3.673236 , 2.1175158649490435    , 1.2523794             ,  99.17128532129774   , -19.2561907          , 66.7681586436811  , 48.849033225640284 ,    20.471234208072552 , -3.0802926439067173  , 19.07888048941407   , -6.751262585643453    , 228.56733894100725    , -12.000933930123235
 521, Gaia DR3 1876331990259358976, 3.6866872, -1.641147914641389    , 1.2349954             , 341.63310142716244   , 23.565612345440783   , 379.3083429500243 , 8.598703563        ,   116.2966013042913   , 101.16751341561024   , -33.58904974517807  , 46.49526256993893     ,  88.93863441158899    , -30.980216912566267
 522, Gaia DR3 1201067439457715072, 3.691747 , -0.17305754757604852  , 0.44065666            , 245.47983846631206   , 19.153320268640844   , 193.36874642049125, 16.86704837454732  ,    59.287195826687615 , -23.24294819718711   , -50.95447206896939  , 19.45195939404307     ,  35.222466262069375   , 41.55058033732971
 523, Gaia DR3 3232262786334597888, 3.692016 , -3.7190446402427892   , -0.1765194            ,  73.56290684709873   , 2.4406776157180046   , 990.005256016177  , 3.294487559717264  ,   303.5373428715636   , 85.81175683773525    , 290.86797011041625  , 12.926131277245329    , 196.13081850974677    , -24.83516098432699
 524, Gaia DR3 1193030490492925824, 3.694426 , 3.4551095082287624    , 0.7034795             , 239.11469743534354   , 15.655912590196278   , 36.41570067301197 , 89.56466413447797  ,    11.16511751217576  , -5.518657972039561   , -9.226375713055099  , 3.0130141801666057    ,  27.67106992385891    , 45.958872394336524
 525, Gaia DR3 65271996684817280  , 3.6982086, -1.6944814174887393   , -0.08796215           ,  56.21900456         , 24.11313304360812    , 390.80793739862224, 8.345685150896063  ,   119.8223970733705   , 60.810101711898035   , 90.90225553396309   , 48.952204332748494    , 165.98210930486712    , -24.108627135284713
 526, Gaia DR3 6521011466420795392, 3.6997373, -1.3006760709265146   , 1.1807854             , 337.3175394102386    , -43.49557571         , 326.2180943839381 , 9.998096537714888  ,   100.01903824670958  , 66.94476135854777    , -27.979524268191284 , -68.84296013514772    , 353.70441104248107    , -56.783872790363816
 527, Gaia DR3 4426032591025363200, 3.699778 , 1.9816710685760714    , 0.2577958             , 237.7045892801561    , 4.478006603862712    , 71.95264420260533 , 45.329258377441285 ,    22.06080654735934  , -11.750769668982096  , -18.591176322158002 , 1.7224287111444558    ,  13.023134463301014   , 41.942252935292686
 528, Gaia DR3 4254220979971917056, 3.700353 , 0.36929257620904643   , 1.3139567             , 285.42001937869355   , -5.73928097          , 151.22982758220778, 21.566909465839547 ,    46.36732961595304  , 12.266945530000752   , -44.47416312263282  , -4.6368219310081065   ,  28.810225026281184   , -4.624729278694326
 529, Gaia DR3 12730974556132096  , 3.7018294, -0.17273060299774023  , -0.05780959           ,  51.79257141         , 9.732550147153876    , 194.2394201194462 , 16.791442221122395 ,    59.554145905470456 , 36.30470912398419    , 46.12274973731936   , 10.067588917986765    , 173.814425070365      , -37.517030142064634
 530, Gaia DR3 1049765396704695936, 3.705446 , 0.97037771723146      , 0.49090004            , 147.74478153974084   , 59.03805958941325    , 114.93148782287378, 28.378297904109104 ,    35.238195165158324 , -15.331271209007989  , 9.675264105482555   , 30.21707772275127     , 154.31041586761577    , 45.331946786498264
 531, Gaia DR3 441161693272718336 , 3.707698 , -0.8300052504077571   , 1.003762              ,  43.56442946         , 52.76245596          , 263.6125136678403 , 12.372553770757877 ,    80.82405771098502  , 35.43896770860538    , 33.706144392257634  , 64.34674586041893     , 140.84960313841614    , -5.9357406914699595
 532, Gaia DR3 6304988355324252928, 3.7098556, -0.9701453618179565   , 1.5545013             , 213.22396702995383   , -10.27308574         , 281.46575589607926, 11.587768428938862 ,    86.29789300091959  , -71.03392127320666   , -46.52574482325992  , -15.390368208426503   , 333.1836241026921     , 47.94250127468584
 533, Gaia DR3 4482432246132106496, 3.7121606, 1.618284251916354     , 0.24073482            , 271.8371583          , 9.564197857391276    , 85.54618406901517 , 38.12630610581889  ,    26.228609643549458 , 0.8291741940243395   , -25.850738697298624 , 4.357951674083511     ,  36.470769785744366   , 14.342035308531091
 534, Gaia DR3 2630576144911349248, 3.7154613, -2.3362215482465856   , 2.5942733             , 349.2121666360522    , -7.726560117         , 529.3731889561411 , 6.161173380222363  ,   162.3067455316294   , 157.99075829317843   , -30.1035805796387   , -21.82142010275141    ,  68.85758034607338    , -60.235053364078524
 535, Gaia DR3 5935306123457567616, 3.7174704, 0.5792532993830171    , 1.2515533             , 244.95898537846745   , -50.15573685         , 138.37855536786986, 23.569837041074514 ,    42.42710708000769  , -11.50573945613878   , -24.628094426092602 , -32.575057017376906   , 333.1383827792569     , 0.2472381448949503
 536, Gaia DR3 3296329370379163520, 3.7191608, 0.006395700167101559  , 1.3636076             ,  74.09247641162624   , 13.51426918734195    , 180.29280362159682, 18.090350443745088 ,    55.27808889660065  , 14.731420341570619   , 51.689291183225876  , 12.917799493572089    , 186.46927043325445    , -18.3299212973329
 537, Gaia DR3 6406700636957782144, 3.7205575, -0.9707822144640241   , 2.4814777             , 338.25064171392336   , -61.98221034         , 282.9393263293125 , 11.527418412680735 ,    86.74969227281194  , 37.84943111096218    , -15.099900465257528 , -76.58278318227545    , 326.6126687666575     , -48.085174706675794
 538, Gaia DR3 4506929502678142336, 3.7267342, 0.02495460489339152   , 1.2454195             , 284.9054165540201    , 15.067972422867443   , 179.3830034707205 , 18.18210163111893  ,    54.99914257923218  , 13.660703239024787   , -51.32117146170033  , 14.29784009089354     ,  47.15467794381189    , 5.25478111236442
 539, Gaia DR3 3655377057091634304, 3.728377 , 0.6547443948113529    , 0.056666613           , 221.56166928298174   , 1.8927928769364972   , 134.3234671612762 , 24.28138633500273  ,    41.18380994409921  , -30.798646365113253  , -27.307493929418573 , 1.3602789725453512    , 355.0464584794843     , 52.96102961352146
 540, Gaia DR3 5449188358930264704, 3.732725 , -1.5186320589233095   , 1.6335537             , 156.78749738187875   , -31.06773559         , 366.18182435391964, 8.90694126         ,   112.27198774632987  , -88.38263191426977   , 37.903675530661175  , -57.93807892642891    , 269.59771440567704    , 22.355760672466218
 541, Gaia DR3 5626529620176041600, 3.7353456, -1.6278502064417055   , 1.1037357             , 130.02565578266555   , -35.30844652         , 385.53564168651906, 8.459814469376584  ,   118.20590198755168  , -62.03779495139131   , 73.86656763177353   , -68.32040287176612    , 256.0558197590163     , 3.8066718290063064
 542, Gaia DR3 1810711143451975296, 3.7358906, -0.575787138557001    , -0.013530731          , 309.90982926217725   , 15.912023765956633   , 237.55321911136596, 13.72980762879482  ,    72.83423242600657  , 44.93859575301594    , -53.727224656847035 , 19.968308779294553    ,  60.08748006052085    , -15.15454097856009
 543, Gaia DR3 5606936597848690432, 3.7392623, -1.850177003401149    , 2.174264              , 109.1457370491467    , -27.88100739         , 427.8713751923447 , 7.622758121021305  ,   131.1861119195553   , -38.03102910796302   , 109.5441744911148   , -61.34745814310115    , 240.45051452238138    , -7.463874822246698
 544, Gaia DR3 2022881668925464320, 3.7411165, -1.0081873444774332   , 1.880163              , 292.17575748718303   , 24.664430897779596   , 290.5936641941701 , 11.223782215088754 ,    89.09652564851486  , 30.561298379938478   , -74.97884480583207  , 37.180246846299774    ,  58.84691713551809    , 3.575182682198319
 545, Gaia DR3 2136270970154631168, 3.7418947, 0.8692644787938484    , 0.28395772            , 292.4266419          , 51.73034634257358    , 122.44792120000233, 26.63630356511057  ,    37.54274678374837  , 8.870872177142385    , -21.493975902663916 , 29.474980284660965    ,  83.53512266183934    , 15.513155646757353
 546, Gaia DR3 1713631344821548544, 3.7445457, -1.4080140106718386   , 1.6027946             , 216.8815945979563    , 75.69608618          , 349.8946599577472 , 9.321548378        ,   107.2783146585521   , -21.20054400309767   , -15.907171691128434 , 103.95256427208035    , 115.45914007626848    , 39.90158280279161
 547, Gaia DR3 3490322803937287680, 3.7452638, -2.036415418830943    , 2.6773446             , 177.18767068873186   , -26.74982527         , 467.47804164060835, 6.976926635        ,   143.32958511896405  , -127.83634676468705  , 6.279815248766723   , -64.51203249529816    , 285.6533670948907     , 34.100782744986084
 548, Gaia DR3 4240272953377646592, 3.7476714, -3.4281132189445187   , 1.1424677             , 298.11824336043924   , 1.0056218968067914   , 888.3462963555837 , 3.6714961421919132 ,   272.368528052706    , 128.34553672494303   , -240.18573624640155 , 4.78020712501068      ,  40.74164239178416    , -12.840803640942873
 549, Gaia DR3 5255378028454342272, 3.75138  , -4.6260952967766515   , 0.56035995            , 156.96958728792242   , -58.73939589         , 1544.9713548023412, 2.111081211869636  ,   473.69091931540163  , -226.22116247901292  , 96.16693258591852   , -404.9185026218607    , 285.0593615359513     , -0.8504162057597048
 550, Gaia DR3 4472097420946809600, 3.7528484, 1.3856677170797758    , 0.10874796            , 266.97306262165563   , 2.7069481817732406   , 97.02005329196018 , 33.61738000890459  ,    29.74651801345374  , -1.5690255860958906  , -29.67187004084904  , 1.4048561897466998    ,  27.8866372691137     , 15.623904473378841
 551, Gaia DR3 1971163631220899968, 3.7549741, 0.8244820719896588    , 1.089669              , 323.4950664261138    , 45.59142329775108    , 125.75457037994168, 25.93591620682942  ,    38.556571205172276 , 21.68727317562087    , -16.05062808220198  , 27.54357826195327     ,  90.56616540002175    , -4.550406567948499
